기간,animal,자치구,계,인구총계,수의사합계,분류,value,분류별 합계
2018,개,성동구,155,"316,463",57,폐사안락사,77,150
2018,고양이,성동구,81,"316,463",57,폐사안락사,71,150
2018,기타 동물,성동구,9,"316,463",57,폐사안락사,2,150
2018,개,성북구,261,"447,687",69,폐사안락사,138,195
2018,고양이,성북구,82,"447,687",69,폐사안락사,54,195
2018,기타 동물,성북구,9,"447,687",69,폐사안락사,3,195
2018,개,송파구,211,"673,507",125,폐사안락사,90,185
2018,고양이,송파구,104,"673,507",125,폐사안락사,90,185
2018,기타 동물,송파구,11,"673,507",125,폐사안락사,5,185
2018,개,양천구,231,"468,145",85,폐사안락사,2,87
2018,고양이,양천구,123,"468,145",85,폐사안락사,82,87
2018,기타 동물,양천구,11,"468,145",85,폐사안락사,3,87
2018,개,영등포구,139,"403,600",55,폐사안락사,43,107
2018,고양이,영등포구,75,"403,600",55,폐사안락사,58,107
2018,기타 동물,영등포구,15,"403,600",55,폐사안락사,6,107
2018,개,용산구,190,"245,090",48,폐사안락사,17,64
2018,고양이,용산구,98,"245,090",48,폐사안락사,45,64
2018,기타 동물,용산구,6,"245,090",48,폐사안락사,2,64
2018,개,은평구,285,"487,666",137,폐사안락사,133,211
2018,고양이,은평구,87,"487,666",137,폐사안락사,78,211
2018,기타 동물,은평구,12,"487,666",137,폐사안락사,0,211
2018,개,종로구,122,"163,026",16,폐사안락사,49,145
2018,고양이,종로구,112,"163,026",16,폐사안락사,94,145
2018,기타 동물,종로구,6,"163,026",16,폐사안락사,2,145
2018,개,중구,92,"135,633",37,폐사안락사,38,96
2018,고양이,중구,59,"135,633",37,폐사안락사,54,96
2018,기타 동물,중구,12,"135,633",37,폐사안락사,4,96
2018,개,중랑구,259,"408,147",61,폐사안락사,100,214
2018,고양이,중랑구,137,"408,147",61,폐사안락사,111,214
2018,기타 동물,중랑구,10,"408,147",61,폐사안락사,3,214
2009,개,강남구,314,"569,499",116,계류기증,3,24
2009,고양이,강남구,251,"569,499",116,계류기증,19,24
2009,기타 동물,강남구,13,"569,499",116,계류기증,2,24
2009,개,강동구,754,"489,655",41,계류기증,55,79
2009,고양이,강동구,268,"489,655",41,계류기증,21,79
2009,기타 동물,강동구,24,"489,655",41,계류기증,3,79
2009,개,강북구,430,"343,912",31,계류기증,0,0
2009,고양이,강북구,146,"343,912",31,계류기증,0,0
2009,기타 동물,강북구,4,"343,912",31,계류기증,0,0
2009,개,강서구,577,"579,196",40,계류기증,10,17
2009,고양이,강서구,222,"579,196",40,계류기증,6,17
2009,기타 동물,강서구,19,"579,196",40,계류기증,1,17
2009,개,관악구,785,"547,311",64,계류기증,52,58
2009,고양이,관악구,424,"547,311",64,계류기증,6,58
2009,기타 동물,관악구,0,"547,311",64,계류기증,0,58
2009,개,광진구,357,"386,513",90,계류기증,3,62
2009,고양이,광진구,375,"386,513",90,계류기증,59,62
2009,기타 동물,광진구,9,"386,513",90,계류기증,0,62
2009,개,구로구,518,"449,613",33,계류기증,55,76
2009,고양이,구로구,367,"449,613",33,계류기증,20,76
2009,기타 동물,구로구,23,"449,613",33,계류기증,1,76
2009,개,금천구,242,"263,116",13,계류기증,7,15
2009,고양이,금천구,106,"263,116",13,계류기증,6,15
2009,기타 동물,금천구,12,"263,116",13,계류기증,2,15
2009,개,노원구,362,"615,161",47,계류기증,0,0
2009,고양이,노원구,156,"615,161",47,계류기증,0,0
2009,기타 동물,노원구,6,"615,161",47,계류기증,0,0
2009,개,도봉구,284,"372,398",30,계류기증,6,6
2009,고양이,도봉구,128,"372,398",30,계류기증,0,6
2009,기타 동물,도봉구,9,"372,398",30,계류기증,0,6
2009,개,동대문구,321,"374,277",33,계류기증,2,2
2009,고양이,동대문구,82,"374,277",33,계류기증,0,2
2009,기타 동물,동대문구,10,"374,277",33,계류기증,0,2
2009,개,동작구,577,"407,973",37,계류기증,58,80
2009,고양이,동작구,281,"407,973",37,계류기증,22,80
2009,기타 동물,동작구,8,"407,973",37,계류기증,0,80
2009,개,마포구,513,"392,313",58,계류기증,0,0
2009,고양이,마포구,291,"392,313",58,계류기증,0,0
2009,기타 동물,마포구,4,"392,313",58,계류기증,0,0
2009,개,서대문구,478,"336,649",21,계류기증,0,0
2009,고양이,서대문구,319,"336,649",21,계류기증,0,0
2009,기타 동물,서대문구,8,"336,649",21,계류기증,0,0
2009,개,서초구,196,"431,131",67,계류기증,0,1
2009,고양이,서초구,225,"431,131",67,계류기증,1,1
2009,기타 동물,서초구,12,"431,131",67,계류기증,0,1
2009,개,성동구,265,"316,064",20,계류기증,0,0
2009,고양이,성동구,122,"316,064",20,계류기증,0,0
2009,기타 동물,성동구,8,"316,064",20,계류기증,0,0
2009,개,성북구,406,"484,457",36,계류기증,0,2
2009,고양이,성북구,144,"484,457",36,계류기증,2,2
2009,기타 동물,성북구,13,"484,457",36,계류기증,0,2
2009,개,송파구,519,"689,296",87,계류기증,0,0
2009,고양이,송파구,407,"689,296",87,계류기증,0,0
2009,기타 동물,송파구,4,"689,296",87,계류기증,0,0
2009,개,양천구,578,"506,684",54,계류기증,12,12
2009,고양이,양천구,64,"506,684",54,계류기증,0,12
2009,기타 동물,양천구,0,"506,684",54,계류기증,0,12
2009,개,영등포구,288,"441,747",39,계류기증,3,20
2009,고양이,영등포구,183,"441,747",39,계류기증,17,20
2009,기타 동물,영등포구,27,"441,747",39,계류기증,0,20
2009,개,용산구,541,"251,200",32,계류기증,0,20
2009,고양이,용산구,412,"251,200",32,계류기증,13,20
2009,기타 동물,용산구,41,"251,200",32,계류기증,7,20
2009,개,은평구,924,"470,782",32,계류기증,13,36
2009,고양이,은평구,273,"470,782",32,계류기증,23,36
2009,기타 동물,은평구,16,"470,782",32,계류기증,0,36
2009,개,종로구,227,"177,543",15,계류기증,9,10
2009,고양이,종로구,182,"177,543",15,계류기증,1,10
2009,기타 동물,종로구,0,"177,543",15,계류기증,0,10
2009,개,중구,115,"137,861",12,계류기증,0,0
2009,고양이,중구,146,"137,861",12,계류기증,0,0
2009,기타 동물,중구,7,"137,861",12,계류기증,0,0
2009,개,중랑구,376,"429,700",52,계류기증,0,0
2009,고양이,중랑구,107,"429,700",52,계류기증,0,0
2009,기타 동물,중랑구,6,"429,700",52,계류기증,0,0
2010,개,강남구,346,"577,070",180,계류기증,6,8
2010,고양이,강남구,328,"577,070",180,계류기증,2,8
2010,기타 동물,강남구,29,"577,070",180,계류기증,0,8
2010,개,강동구,725,"496,939",39,계류기증,0,27
2010,고양이,강동구,300,"496,939",39,계류기증,27,27
2010,기타 동물,강동구,24,"496,939",39,계류기증,0,27
2010,개,강북구,470,"350,007",34,계류기증,0,0
2010,고양이,강북구,248,"350,007",34,계류기증,0,0
2010,기타 동물,강북구,16,"350,007",34,계류기증,0,0
2010,개,강서구,499,"580,506",40,계류기증,8,13
2010,고양이,강서구,265,"580,506",40,계류기증,5,13
2010,기타 동물,강서구,33,"580,506",40,계류기증,0,13
2010,개,관악구,617,"549,736",71,계류기증,5,5
2010,고양이,관악구,397,"549,736",71,계류기증,0,5
2010,기타 동물,관악구,0,"549,736",71,계류기증,0,5
2010,개,광진구,386,"388,775",80,계류기증,5,5
2010,고양이,광진구,319,"388,775",80,계류기증,0,5
2010,기타 동물,광진구,13,"388,775",80,계류기증,0,5
2010,개,구로구,520,"452,667",37,계류기증,38,68
2010,고양이,구로구,316,"452,667",37,계류기증,30,68
2010,기타 동물,구로구,2,"452,667",37,계류기증,0,68
2010,개,금천구,268,"264,544",17,계류기증,0,2
2010,고양이,금천구,176,"264,544",17,계류기증,2,2
2010,기타 동물,금천구,12,"264,544",17,계류기증,0,2
2010,개,노원구,354,"615,425",49,계류기증,0,0
2010,고양이,노원구,163,"615,425",49,계류기증,0,0
2010,기타 동물,노원구,16,"615,425",49,계류기증,0,0
2010,개,도봉구,353,"370,734",29,계류기증,4,13
2010,고양이,도봉구,179,"370,734",29,계류기증,9,13
2010,기타 동물,도봉구,20,"370,734",29,계류기증,0,13
2010,개,동대문구,350,"379,343",34,계류기증,95,109
2010,고양이,동대문구,60,"379,343",34,계류기증,14,109
2010,기타 동물,동대문구,12,"379,343",34,계류기증,0,109
2010,개,동작구,526,"413,814",43,계류기증,23,43
2010,고양이,동작구,201,"413,814",43,계류기증,20,43
2010,기타 동물,동작구,19,"413,814",43,계류기증,0,43
2010,개,마포구,464,"400,464",58,계류기증,211,542
2010,고양이,마포구,573,"400,464",58,계류기증,312,542
2010,기타 동물,마포구,24,"400,464",58,계류기증,19,542
2010,개,서대문구,446,"333,871",26,계류기증,0,0
2010,고양이,서대문구,506,"333,871",26,계류기증,0,0
2010,기타 동물,서대문구,12,"333,871",26,계류기증,0,0
2010,개,서초구,213,"440,021",61,계류기증,0,0
2010,고양이,서초구,265,"440,021",61,계류기증,0,0
2010,기타 동물,서초구,17,"440,021",61,계류기증,0,0
2010,개,성동구,247,"316,892",22,계류기증,20,28
2010,고양이,성동구,225,"316,892",22,계류기증,8,28
2010,기타 동물,성동구,18,"316,892",22,계류기증,0,28
2010,개,성북구,439,"497,692",40,계류기증,22,23
2010,고양이,성북구,324,"497,692",40,계류기증,1,23
2010,기타 동물,성북구,16,"497,692",40,계류기증,0,23
2010,개,송파구,549,"693,144",92,계류기증,0,54
2010,고양이,송파구,442,"693,144",92,계류기증,54,54
2010,기타 동물,송파구,3,"693,144",92,계류기증,0,54
2010,개,양천구,639,"505,223",53,계류기증,15,16
2010,고양이,양천구,107,"505,223",53,계류기증,1,16
2010,기타 동물,양천구,5,"505,223",53,계류기증,0,16
2010,개,영등포구,281,"445,648",37,계류기증,0,0
2010,고양이,영등포구,239,"445,648",37,계류기증,0,0
2010,기타 동물,영등포구,19,"445,648",37,계류기증,0,0
2010,개,용산구,461,"257,143",37,계류기증,0,0
2010,고양이,용산구,530,"257,143",37,계류기증,0,0
2010,기타 동물,용산구,57,"257,143",37,계류기증,0,0
2010,개,은평구,968,"492,925",39,계류기증,163,243
2010,고양이,은평구,347,"492,925",39,계류기증,80,243
2010,기타 동물,은평구,16,"492,925",39,계류기증,0,243
2010,개,종로구,287,"179,362",15,계류기증,112,189
2010,고양이,종로구,208,"179,362",15,계류기증,77,189
2010,기타 동물,종로구,0,"179,362",15,계류기증,0,189
2010,개,중구,160,"141,200",13,계류기증,3,3
2010,고양이,중구,164,"141,200",13,계류기증,0,3
2010,기타 동물,중구,5,"141,200",13,계류기증,0,3
2010,개,중랑구,552,"432,302",61,계류기증,1,3
2010,고양이,중랑구,210,"432,302",61,계류기증,2,3
2010,기타 동물,중랑구,24,"432,302",61,계류기증,0,3
2011,개,강남구,222,"573,003",206,계류기증,0,0
2011,고양이,강남구,357,"573,003",206,계류기증,0,0
2011,기타 동물,강남구,23,"573,003",206,계류기증,0,0
2011,개,강동구,638,"500,516",55,계류기증,0,0
2011,고양이,강동구,399,"500,516",55,계류기증,0,0
2011,기타 동물,강동구,21,"500,516",55,계류기증,0,0
2011,개,강북구,317,"348,740",27,계류기증,0,0
2011,고양이,강북구,248,"348,740",27,계류기증,0,0
2011,기타 동물,강북구,13,"348,740",27,계류기증,0,0
2011,개,강서구,397,"575,846",91,계류기증,0,0
2011,고양이,강서구,277,"575,846",91,계류기증,0,0
2011,기타 동물,강서구,26,"575,846",91,계류기증,0,0
2011,개,관악구,550,"546,350",116,계류기증,0,0
2011,고양이,관악구,166,"546,350",116,계류기증,0,0
2011,기타 동물,관악구,2,"546,350",116,계류기증,0,0
2011,개,광진구,312,"386,673",145,계류기증,0,0
2011,고양이,광진구,369,"386,673",145,계류기증,0,0
2011,기타 동물,광진구,17,"386,673",145,계류기증,0,0
2011,개,구로구,292,"458,908",36,계류기증,0,0
2011,고양이,구로구,164,"458,908",36,계류기증,0,0
2011,기타 동물,구로구,15,"458,908",36,계류기증,0,0
2011,개,금천구,212,"264,256",16,계류기증,0,0
2011,고양이,금천구,191,"264,256",16,계류기증,0,0
2011,기타 동물,금천구,10,"264,256",16,계류기증,0,0
2011,개,노원구,308,"608,062",53,계류기증,0,0
2011,고양이,노원구,126,"608,062",53,계류기증,0,0
2011,기타 동물,노원구,11,"608,062",53,계류기증,0,0
2011,개,도봉구,289,"367,949",31,계류기증,0,0
2011,고양이,도봉구,157,"367,949",31,계류기증,0,0
2011,기타 동물,도봉구,20,"367,949",31,계류기증,0,0
2011,개,동대문구,419,"378,534",45,계류기증,0,0
2011,고양이,동대문구,266,"378,534",45,계류기증,0,0
2011,기타 동물,동대문구,38,"378,534",45,계류기증,0,0
2011,개,동작구,324,"413,658",67,계류기증,0,0
2011,고양이,동작구,39,"413,658",67,계류기증,0,0
2011,기타 동물,동작구,12,"413,658",67,계류기증,0,0
2011,개,마포구,443,"398,627",73,계류기증,0,0
2011,고양이,마포구,525,"398,627",73,계류기증,0,0
2011,기타 동물,마포구,22,"398,627",73,계류기증,0,0
2011,개,서대문구,273,"324,529",28,계류기증,0,0
2011,고양이,서대문구,276,"324,529",28,계류기증,0,0
2011,기타 동물,서대문구,11,"324,529",28,계류기증,0,0
2011,개,서초구,167,"439,012",141,계류기증,0,0
2011,고양이,서초구,282,"439,012",141,계류기증,0,0
2011,기타 동물,서초구,6,"439,012",141,계류기증,0,0
2011,개,성동구,222,"308,767",27,계류기증,0,0
2011,고양이,성동구,162,"308,767",27,계류기증,0,0
2011,기타 동물,성동구,13,"308,767",27,계류기증,0,0
2011,개,성북구,376,"494,422",43,계류기증,0,0
2011,고양이,성북구,352,"494,422",43,계류기증,0,0
2011,기타 동물,성북구,28,"494,422",43,계류기증,0,0
2011,개,송파구,363,"690,466",94,계류기증,0,0
2011,고양이,송파구,413,"690,466",94,계류기증,0,0
2011,기타 동물,송파구,11,"690,466",94,계류기증,0,0
2011,개,양천구,577,"505,605",57,계류기증,15,26
2011,고양이,양천구,161,"505,605",57,계류기증,11,26
2011,기타 동물,양천구,17,"505,605",57,계류기증,0,26
2011,개,영등포구,267,"439,555",32,계류기증,0,0
2011,고양이,영등포구,270,"439,555",32,계류기증,0,0
2011,기타 동물,영등포구,21,"439,555",32,계류기증,0,0
2011,개,용산구,469,"259,288",64,계류기증,8,18
2011,고양이,용산구,407,"259,288",64,계류기증,10,18
2011,기타 동물,용산구,68,"259,288",64,계류기증,0,18
2011,개,은평구,412,"498,350",47,계류기증,0,0
2011,고양이,은평구,136,"498,350",47,계류기증,0,0
2011,기타 동물,은평구,16,"498,350",47,계류기증,0,0
2011,개,종로구,181,"177,419",13,계류기증,0,0
2011,고양이,종로구,196,"177,419",13,계류기증,0,0
2011,기타 동물,종로구,2,"177,419",13,계류기증,0,0
2011,개,중구,128,"141,567",21,계류기증,0,0
2011,고양이,중구,193,"141,567",21,계류기증,0,0
2011,기타 동물,중구,4,"141,567",21,계류기증,0,0
2011,개,중랑구,365,"428,672",55,계류기증,0,10
2011,고양이,중랑구,131,"428,672",55,계류기증,10,10
2011,기타 동물,중랑구,16,"428,672",55,계류기증,0,10
2012,개,강남구,248,"569,997",203,계류기증,12,23
2012,고양이,강남구,240,"569,997",203,계류기증,9,23
2012,기타 동물,강남구,17,"569,997",203,계류기증,2,23
2012,개,강동구,433,"492,728",55,계류기증,44,67
2012,고양이,강동구,141,"492,728",55,계류기증,20,67
2012,기타 동물,강동구,19,"492,728",55,계류기증,3,67
2012,개,강북구,365,"346,493",27,계류기증,15,23
2012,고양이,강북구,199,"346,493",27,계류기증,8,23
2012,기타 동물,강북구,17,"346,493",27,계류기증,0,23
2012,개,강서구,385,"573,794",93,계류기증,0,0
2012,고양이,강서구,199,"573,794",93,계류기증,0,0
2012,기타 동물,강서구,18,"573,794",93,계류기증,0,0
2012,개,관악구,505,"540,520",116,계류기증,38,50
2012,고양이,관악구,363,"540,520",116,계류기증,9,50
2012,기타 동물,관악구,26,"540,520",116,계류기증,3,50
2012,개,광진구,307,"384,269",147,계류기증,24,30
2012,고양이,광진구,225,"384,269",147,계류기증,5,30
2012,기타 동물,광진구,10,"384,269",147,계류기증,1,30
2012,개,구로구,247,"454,478",36,계류기증,13,21
2012,고양이,구로구,108,"454,478",36,계류기증,8,21
2012,기타 동물,구로구,9,"454,478",36,계류기증,0,21
2012,개,금천구,266,"260,734",16,계류기증,0,0
2012,고양이,금천구,167,"260,734",16,계류기증,0,0
2012,기타 동물,금천구,6,"260,734",16,계류기증,0,0
2012,개,노원구,265,"600,829",53,계류기증,7,8
2012,고양이,노원구,83,"600,829",53,계류기증,0,8
2012,기타 동물,노원구,8,"600,829",53,계류기증,1,8
2012,개,도봉구,258,"364,454",32,계류기증,1,1
2012,고양이,도봉구,110,"364,454",32,계류기증,0,1
2012,기타 동물,도봉구,6,"364,454",32,계류기증,0,1
2012,개,동대문구,341,"375,683",45,계류기증,4,10
2012,고양이,동대문구,452,"375,683",45,계류기증,6,10
2012,기타 동물,동대문구,25,"375,683",45,계류기증,0,10
2012,개,동작구,288,"416,268",67,계류기증,0,0
2012,고양이,동작구,31,"416,268",67,계류기증,0,0
2012,기타 동물,동작구,16,"416,268",67,계류기증,0,0
2012,개,마포구,403,"393,576",73,계류기증,130,474
2012,고양이,마포구,665,"393,576",73,계류기증,340,474
2012,기타 동물,마포구,16,"393,576",73,계류기증,4,474
2012,개,서대문구,258,"324,733",28,계류기증,14,19
2012,고양이,서대문구,189,"324,733",28,계류기증,4,19
2012,기타 동물,서대문구,8,"324,733",28,계류기증,1,19
2012,개,서초구,171,"439,998",139,계류기증,10,97
2012,고양이,서초구,190,"439,998",139,계류기증,87,97
2012,기타 동물,서초구,12,"439,998",139,계류기증,0,97
2012,개,성동구,206,"306,868",27,계류기증,16,32
2012,고양이,성동구,142,"306,868",27,계류기증,15,32
2012,기타 동물,성동구,8,"306,868",27,계류기증,1,32
2012,개,성북구,349,"490,639",43,계류기증,16,19
2012,고양이,성북구,198,"490,639",43,계류기증,2,19
2012,기타 동물,성북구,22,"490,639",43,계류기증,1,19
2012,개,송파구,300,"680,150",96,계류기증,31,43
2012,고양이,송파구,258,"680,150",96,계류기증,12,43
2012,기타 동물,송파구,4,"680,150",96,계류기증,0,43
2012,개,양천구,541,"500,533",58,계류기증,31,45
2012,고양이,양천구,145,"500,533",58,계류기증,13,45
2012,기타 동물,양천구,11,"500,533",58,계류기증,1,45
2012,개,영등포구,239,"426,876",34,계류기증,24,32
2012,고양이,영등포구,133,"426,876",34,계류기증,8,32
2012,기타 동물,영등포구,5,"426,876",34,계류기증,0,32
2012,개,용산구,461,"255,294",66,계류기증,11,33
2012,고양이,용산구,552,"255,294",66,계류기증,19,33
2012,기타 동물,용산구,51,"255,294",66,계류기증,3,33
2012,개,은평구,406,"505,902",47,계류기증,0,0
2012,고양이,은평구,111,"505,902",47,계류기증,0,0
2012,기타 동물,은평구,12,"505,902",47,계류기증,0,0
2012,개,종로구,129,"173,148",14,계류기증,4,5
2012,고양이,종로구,238,"173,148",14,계류기증,1,5
2012,기타 동물,종로구,4,"173,148",14,계류기증,0,5
2012,개,중구,97,"140,807",21,계류기증,0,0
2012,고양이,중구,102,"140,807",21,계류기증,0,0
2012,기타 동물,중구,4,"140,807",21,계류기증,0,0
2012,개,중랑구,392,"423,655",55,계류기증,16,27
2012,고양이,중랑구,109,"423,655",55,계류기증,11,27
2012,기타 동물,중랑구,12,"423,655",55,계류기증,0,27
2013,개,강남구,197,"569,152",221,계류기증,1,1
2013,고양이,강남구,104,"569,152",221,계류기증,0,1
2013,기타 동물,강남구,16,"569,152",221,계류기증,0,1
2013,개,강동구,334,"487,969",59,계류기증,5,5
2013,고양이,강동구,16,"487,969",59,계류기증,0,5
2013,기타 동물,강동구,11,"487,969",59,계류기증,0,5
2013,개,강북구,400,"341,921",73,계류기증,33,42
2013,고양이,강북구,123,"341,921",73,계류기증,5,42
2013,기타 동물,강북구,15,"341,921",73,계류기증,4,42
2013,개,강서구,371,"575,236",162,계류기증,2,2
2013,고양이,강서구,107,"575,236",162,계류기증,0,2
2013,기타 동물,강서구,15,"575,236",162,계류기증,0,2
2013,개,관악구,528,"535,128",108,계류기증,0,0
2013,고양이,관악구,414,"535,128",108,계류기증,0,0
2013,기타 동물,관악구,5,"535,128",108,계류기증,0,0
2013,개,광진구,274,"381,439",196,계류기증,4,4
2013,고양이,광진구,52,"381,439",196,계류기증,0,4
2013,기타 동물,광진구,29,"381,439",196,계류기증,0,4
2013,개,구로구,294,"452,168",40,계류기증,15,20
2013,고양이,구로구,126,"452,168",40,계류기증,5,20
2013,기타 동물,구로구,14,"452,168",40,계류기증,0,20
2013,개,금천구,279,"258,254",20,계류기증,0,0
2013,고양이,금천구,27,"258,254",20,계류기증,0,0
2013,기타 동물,금천구,19,"258,254",20,계류기증,0,0
2013,개,노원구,305,"594,027",50,계류기증,6,6
2013,고양이,노원구,58,"594,027",50,계류기증,0,6
2013,기타 동물,노원구,14,"594,027",50,계류기증,0,6
2013,개,도봉구,272,"360,609",34,계류기증,2,2
2013,고양이,도봉구,50,"360,609",34,계류기증,0,2
2013,기타 동물,도봉구,26,"360,609",34,계류기증,0,2
2013,개,동대문구,327,"376,445",48,계류기증,86,120
2013,고양이,동대문구,154,"376,445",48,계류기증,29,120
2013,기타 동물,동대문구,14,"376,445",48,계류기증,5,120
2013,개,동작구,306,"421,487",49,계류기증,0,0
2013,고양이,동작구,19,"421,487",49,계류기증,0,0
2013,기타 동물,동작구,14,"421,487",49,계류기증,0,0
2013,개,마포구,364,"391,098",76,계류기증,59,133
2013,고양이,마포구,450,"391,098",76,계류기증,71,133
2013,기타 동물,마포구,12,"391,098",76,계류기증,3,133
2013,개,서대문구,300,"324,067",31,계류기증,97,133
2013,고양이,서대문구,143,"324,067",31,계류기증,31,133
2013,기타 동물,서대문구,24,"324,067",31,계류기증,5,133
2013,개,서초구,208,"446,541",107,계류기증,4,7
2013,고양이,서초구,127,"446,541",107,계류기증,2,7
2013,기타 동물,서초구,5,"446,541",107,계류기증,1,7
2013,개,성동구,196,"306,571",41,계류기증,5,6
2013,고양이,성동구,86,"306,571",41,계류기증,0,6
2013,기타 동물,성동구,16,"306,571",41,계류기증,1,6
2013,개,성북구,356,"485,347",58,계류기증,6,7
2013,고양이,성북구,156,"485,347",58,계류기증,1,7
2013,기타 동물,성북구,16,"485,347",58,계류기증,0,7
2013,개,송파구,336,"674,955",118,계류기증,11,12
2013,고양이,송파구,188,"674,955",118,계류기증,0,12
2013,기타 동물,송파구,9,"674,955",118,계류기증,1,12
2013,개,양천구,460,"496,934",58,계류기증,3,3
2013,고양이,양천구,28,"496,934",58,계류기증,0,3
2013,기타 동물,양천구,24,"496,934",58,계류기증,0,3
2013,개,영등포구,214,"421,577",51,계류기증,0,0
2013,고양이,영등포구,173,"421,577",51,계류기증,0,0
2013,기타 동물,영등포구,13,"421,577",51,계류기증,0,0
2013,개,용산구,427,"251,925",46,계류기증,0,0
2013,고양이,용산구,544,"251,925",46,계류기증,0,0
2013,기타 동물,용산구,9,"251,925",46,계류기증,0,0
2013,개,은평구,438,"508,111",161,계류기증,6,6
2013,고양이,은평구,110,"508,111",161,계류기증,0,6
2013,기타 동물,은평구,14,"508,111",161,계류기증,0,6
2013,개,종로구,141,"167,867",19,계류기증,40,54
2013,고양이,종로구,35,"167,867",19,계류기증,10,54
2013,기타 동물,종로구,6,"167,867",19,계류기증,4,54
2013,개,중구,149,"137,990",22,계류기증,32,61
2013,고양이,중구,145,"137,990",22,계류기증,29,61
2013,기타 동물,중구,8,"137,990",22,계류기증,0,61
2013,개,중랑구,327,"421,237",60,계류기증,29,33
2013,고양이,중랑구,74,"421,237",60,계류기증,3,33
2013,기타 동물,중랑구,12,"421,237",60,계류기증,1,33
2014,개,강남구,173,"583,446",218,계류기증,0,0
2014,고양이,강남구,38,"583,446",218,계류기증,0,0
2014,기타 동물,강남구,8,"583,446",218,계류기증,0,0
2014,개,강동구,309,"481,332",59,계류기증,0,0
2014,고양이,강동구,8,"481,332",59,계류기증,0,0
2014,기타 동물,강동구,13,"481,332",59,계류기증,0,0
2014,개,강북구,307,"338,410",56,계류기증,0,0
2014,고양이,강북구,102,"338,410",56,계류기증,0,0
2014,기타 동물,강북구,14,"338,410",56,계류기증,0,0
2014,개,강서구,321,"591,653",129,계류기증,0,0
2014,고양이,강서구,68,"591,653",129,계류기증,0,0
2014,기타 동물,강서구,18,"591,653",129,계류기증,0,0
2014,개,관악구,476,"531,960",112,계류기증,0,0
2014,고양이,관악구,395,"531,960",112,계류기증,0,0
2014,기타 동물,관악구,4,"531,960",112,계류기증,0,0
2014,개,광진구,227,"377,375",179,계류기증,0,0
2014,고양이,광진구,61,"377,375",179,계류기증,0,0
2014,기타 동물,광진구,24,"377,375",179,계류기증,0,0
2014,개,구로구,225,"457,131",43,계류기증,0,0
2014,고양이,구로구,103,"457,131",43,계류기증,0,0
2014,기타 동물,구로구,12,"457,131",43,계류기증,0,0
2014,개,금천구,169,"258,030",20,계류기증,0,0
2014,고양이,금천구,7,"258,030",20,계류기증,0,0
2014,기타 동물,금천구,5,"258,030",20,계류기증,0,0
2014,개,노원구,209,"586,056",53,계류기증,0,0
2014,고양이,노원구,54,"586,056",53,계류기증,0,0
2014,기타 동물,노원구,14,"586,056",53,계류기증,0,0
2014,개,도봉구,273,"355,712",36,계류기증,0,0
2014,고양이,도봉구,62,"355,712",36,계류기증,0,0
2014,기타 동물,도봉구,9,"355,712",36,계류기증,0,0
2014,개,동대문구,287,"376,319",51,계류기증,0,0
2014,고양이,동대문구,129,"376,319",51,계류기증,0,0
2014,기타 동물,동대문구,14,"376,319",51,계류기증,0,0
2014,개,동작구,314,"419,261",30,계류기증,0,0
2014,고양이,동작구,14,"419,261",30,계류기증,0,0
2014,기타 동물,동작구,18,"419,261",30,계류기증,0,0
2014,개,마포구,347,"395,830",81,계류기증,0,0
2014,고양이,마포구,405,"395,830",81,계류기증,0,0
2014,기타 동물,마포구,19,"395,830",81,계류기증,0,0
2014,개,서대문구,237,"320,861",31,계류기증,0,0
2014,고양이,서대문구,132,"320,861",31,계류기증,0,0
2014,기타 동물,서대문구,11,"320,861",31,계류기증,0,0
2014,개,서초구,143,"454,288",97,계류기증,0,0
2014,고양이,서초구,86,"454,288",97,계류기증,0,0
2014,기타 동물,서초구,10,"454,288",97,계류기증,0,0
2014,개,성동구,168,"303,891",48,계류기증,0,0
2014,고양이,성동구,54,"303,891",48,계류기증,0,0
2014,기타 동물,성동구,9,"303,891",48,계류기증,0,0
2014,개,성북구,293,"475,961",60,계류기증,0,0
2014,고양이,성북구,97,"475,961",60,계류기증,0,0
2014,기타 동물,성북구,17,"475,961",60,계류기증,0,0
2014,개,송파구,271,"671,794",124,계류기증,0,0
2014,고양이,송파구,142,"671,794",124,계류기증,0,0
2014,기타 동물,송파구,13,"671,794",124,계류기증,0,0
2014,개,양천구,386,"490,708",59,계류기증,0,0
2014,고양이,양천구,53,"490,708",59,계류기증,0,0
2014,기타 동물,양천구,13,"490,708",59,계류기증,0,0
2014,개,영등포구,157,"421,436",51,계류기증,0,0
2014,고양이,영등포구,111,"421,436",51,계류기증,0,0
2014,기타 동물,영등포구,3,"421,436",51,계류기증,0,0
2014,개,용산구,330,"249,914",28,계류기증,0,0
2014,고양이,용산구,277,"249,914",28,계류기증,0,0
2014,기타 동물,용산구,4,"249,914",28,계류기증,0,0
2014,개,은평구,400,"503,243",163,계류기증,0,0
2014,고양이,은평구,66,"503,243",163,계류기증,0,0
2014,기타 동물,은평구,20,"503,243",163,계류기증,0,0
2014,개,종로구,150,"165,344",16,계류기증,0,0
2014,고양이,종로구,68,"165,344",16,계류기증,0,0
2014,기타 동물,종로구,5,"165,344",16,계류기증,0,0
2014,개,중구,106,"136,227",23,계류기증,0,0
2014,고양이,중구,32,"136,227",23,계류기증,0,0
2014,기타 동물,중구,6,"136,227",23,계류기증,0,0
