year,month,title,writer,rank,split_writer,nouns
2015,12,아이의 미래를 바꾸는 학교혁명,"켄 로빈슨, 루 애로니카 (지은이), 정미나  (옮긴이) |",33,"[('켄 로빈슨, 루 애로니카 ', '지은이'), (', 정미나  ', '옮긴이')]","['아이', '미래', '학교', '혁명']"
2015,12,"해커스 토익 스타트 리스닝 (Hackers TOEIC Start Listening) (최신경향 반영 개정판, 구토익)",David Cho  (지은이) |,34,"[('David Cho  ', '지은이')]","['해커스', '토익', '스타트', '최신', '경향', '반영', '개정판', '토익']"
2015,12,맛 보장 가정식 레시피,당근정말시러  (지은이) |,35,"[('당근정말시러  ', '지은이')]","['맛', '보장', '가정', '레시', '피']"
2015,12,대한민국은 왜?,김동춘  (지은이) |,36,"[('김동춘  ', '지은이')]",['대한민국']
2015,12,앵화연담 - 상,어도담  (지은이) |,37,"[('어도담  ', '지은이')]","['앵', '연', '담', '상']"
2015,12,2016 민준호 사회 기출문제집 확장과 숙련 - 전3권,민준호  (지은이) |,38,"[('민준호  ', '지은이')]","['민', '준호', '사회', '기', '출', '문제집', '확장', '숙련']"
2015,12,부자가 되는 정리의 힘,윤선현  (지은이) |,39,"[('윤선현  ', '지은이')]","['부자', '정리', '힘']"
2015,12,보카바이블 (VOCA Bible) 3.0 (교재 + 어원북 + 미니단어장),허민  (지은이) |,40,"[('허민  ', '지은이')]","['카바', '이블', '교재', '어원', '북', '미니', '단', '어장']"
2015,12,앵화연담 - 하,어도담  (지은이) |,41,"[('어도담  ', '지은이')]","['앵', '연', '담', '하']"
2015,12,코믹 메이플 스토리 오프라인 RPG 81,"송도수 (글), 서정은  (그림) |",42,"[('송도수 ', '글'), (', 서정은  ', '그림')]","['코믹', '메이플', '스토리', '오프라인']"
2015,12,백의 그림자,황정은  (지은이) |,43,"[('황정은  ', '지은이')]",['그림자']
2015,12,세상물정의 경제학,"스티븐 레빗, 스티븐 더브너 (지은이), 한채원 (옮긴이), 류동민  (감수) |",44,"[('스티븐 레빗, 스티븐 더브너 ', '지은이'), (', 한채원 ', '옮긴이'), (', 류동민  ', '감수')]","['세상', '물정', '경제학']"
2015,12,"페루, 내 영혼에 바람이 분다",손미나  (지은이) |,45,"[('손미나  ', '지은이')]","['페루', '영혼', '바람이 분다']"
2015,12,어떻게 죽을 것인가,"아툴 가완디 (지은이), 김희정  (옮긴이) |",46,"[('아툴 가완디 ', '지은이'), (', 김희정  ', '옮긴이')]",['어떻게 죽을 것인가']
2015,12,엄마. 나야.,"곽수인, 구태민, 권지혜, 길채원, 김건우, 김동영, 김수정, 김승태, 김승환, 김제훈, 김주아, 김혜선, 김호연, 박성호, 박정슬, 선우진, 심장영, 안주현, 안중근, 양온유, 오경미, 유예은, 이건계, 이단비, 이영만, 이지민, 이창현, 이태민, 임경빈, 전하영, 정다혜, 정차웅, 최성호, 홍순영  (지은이) |",47,"[('곽수인, 구태민, 권지혜, 길채원, 김건우, 김동영, 김수정, 김승태, 김승환, 김제훈, 김주아, 김혜선, 김호연, 박성호, 박정슬, 선우진, 심장영, 안주현, 안중근, 양온유, 오경미, 유예은, 이건계, 이단비, 이영만, 이지민, 이창현, 이태민, 임경빈, 전하영, 정다혜, 정차웅, 최성호, 홍순영  ', '지은이')]",['엄마']
2015,12,팩트체크,JTBC 뉴스룸 팩트체크 제작팀 (지은이) | 중앙books (중앙북스) |,48,"[('JTBC 뉴스룸 팩트체크 제작팀 ', '지은이'), (' | 중앙books ', '중앙북스')]","['팩트', '체크']"
2015,12,걷는 듯 천천히,"고레에다 히로카즈 (지은이), 이영희  (옮긴이) |",49,"[('고레에다 히로카즈 ', '지은이'), (', 이영희  ', '옮긴이')]",[]
2015,12,파이프를 문 셜록(sherlock) 북엔드,,50,,"['파이프', '문', '셜록', '북엔드']"
2015,2,여덟 단어,박웅현  (지은이) |,1,"[('박웅현  ', '지은이')]",['단어']
2015,2,마조 앤 새디 vol.4,정철연  (지은이) |,2,"[('정철연  ', '지은이')]","['마', '조', '앤', '디']"
2015,2,비밀의 정원 엽서책,조해너 배스포드  (지은이) |,3,"[('조해너 배스포드  ', '지은이')]","['비밀', '정원', '엽서', '책']"
2015,2,2015 선재 국어 (전4권 + 별책부록),이선재  (지은이) |,4,"[('이선재  ', '지은이')]","['선재', '국어', '전', '별', '책', '부록']"
2015,2,사람이 운명이다,김승호  (지은이) |,5,"[('김승호  ', '지은이')]","['사람', '운명']"
2015,2,이토록 공부가 재미있어지는 순간,박성혁  (지은이) |,6,"[('박성혁  ', '지은이')]","['공부', '순간']"
2015,2,버텨내는 용기,"기시미 이치로 (지은이), 박재현  (옮긴이) |",7,"[('기시미 이치로 ', '지은이'), (', 박재현  ', '옮긴이')]",['용기']
2015,2,메시지 구약 시가서,"유진 피터슨 (지은이), 이종태, 홍종락, 김순현 (옮긴이), 류호준, 김회권, 권연경, 김구원, 김성수  (감수) |",8,"[('유진 피터슨 ', '지은이'), (', 이종태, 홍종락, 김순현 ', '옮긴이'), (', 류호준, 김회권, 권연경, 김구원, 김성수  ', '감수')]","['메시지', '구약', '시가']"
2015,2,강신주의 감정수업,강신주  (지은이) |,9,"[('강신주  ', '지은이')]","['강신주', '감정', '수업']"
2015,2,책 먹는 여우,"프란치스카 비어만 (지은이), 김경연  (옮긴이) |",10,"[('프란치스카 비어만 ', '지은이'), (', 김경연  ', '옮긴이')]","['책', '여우']"
2015,2,고양이 낸시 (스티커 포함),엘렌 심  (지은이) |,11,"[('엘렌 심  ', '지은이')]","['고양이', '낸시', '스티커', '포함']"
2015,2,1그램의 용기,한비야  (지은이) |,12,"[('한비야  ', '지은이')]","['그램', '용기']"
2015,2,혼자의 발견,곽정은  (지은이) |,13,"[('곽정은  ', '지은이')]","['혼자', '발견']"
2015,2,해커스 토익 실전 1000제 리딩 1 문제집 (해설집 별매),해커스어학연구소 편집부  (엮은이) |,14,"[('해커스어학연구소 편집부  ', '엮은이')]","['해커스', '토익', '실전', '리딩', '문제집', '해설', '집', '별', '매']"
2015,2,해커스 토익 실전 1000제 리스닝 1 문제집 (해설집 별매),해커스어학연구소 편집부  (엮은이) |,15,"[('해커스어학연구소 편집부  ', '엮은이')]","['해커스', '토익', '실전', '문제집', '해설', '집', '별', '매']"
2015,2,용선생의 시끌벅적 한국사 10,,16,,"['용', '선생', '한국사']"
2015,2,버티는 삶에 관하여 (2017 리커버 한정판 나무 에디션),허지웅  (지은이) |,17,"[('허지웅  ', '지은이')]","['삶', '리커버', '한정판', '나무', '에디션']"
2015,2,"해커스 토익 스타트 리딩 (Hackers TOEIC Start Reading, 구토익)",David Cho  (지은이) |,18,"[('David Cho  ', '지은이')]","['해커스', '토익', '스타트', '리딩', '토익']"
2015,2,음악의 기쁨 1,"롤랑 마뉘엘 (지은이), 이세진  (옮긴이) |",19,"[('롤랑 마뉘엘 ', '지은이'), (', 이세진  ', '옮긴이')]","['음악', '기쁨']"
2015,2,사지 않는 습관,"가네코 유키코 (지은이), 정지영  (옮긴이) |",20,"[('가네코 유키코 ', '지은이'), (', 정지영  ', '옮긴이')]","['사지', '습관']"
2015,2,2015 선재국어 반쪽모의고사 - 전2권 (문제편 + 해설편),이선재  (지은이) |,21,"[('이선재  ', '지은이')]","['선재', '국어', '반쪽', '모의', '고사', '문제', '해설', '편']"
2015,2,패션소녀 컬러링북,이현미  (지은이) |,22,"[('이현미  ', '지은이')]","['패션', '소녀', '컬러', '링', '북']"
2015,2,들었다 놨다,어도담  (지은이) |,23,"[('어도담  ', '지은이')]",[]
2015,2,딸바보가 그렸어,김진형  (지은이) |,24,"[('김진형  ', '지은이')]","['딸', '바보']"
2015,2,코스모스,"칼 세이건 (지은이), 홍승수  (옮긴이) |",25,"[('칼 세이건 ', '지은이'), (', 홍승수  ', '옮긴이')]",['코스모스']
2015,2,내 마음 다치지 않게,설레다(최민정)  (지은이) |,26,"[('설레다', '최민정'), ('  ', '지은이')]",['마음']
2015,2,보카바이블 (VOCA Bible) 3.0 (교재 + 어원북 + 미니단어장),허민  (지은이) |,27,"[('허민  ', '지은이')]","['카바', '이블', '교재', '어원', '북', '미니', '단', '어장']"
2015,2,보통의 육아,"야순님 (지은이), 서현  (그림) |",28,"[('야순님 ', '지은이'), (', 서현  ', '그림')]","['보통', '육아']"
2015,2,머나먼 여행,에런 베커  (지은이) |,29,"[('에런 베커  ', '지은이')]",['여행']
2015,2,더 킹 The King 1,권교정 (지은이) | 학산문화사 (만화) |,30,"[('권교정 ', '지은이'), (' | 학산문화사 ', '만화')]",['더 킹']
2015,2,빅데이터 인문학 : 진격의 서막,"에레즈 에이든, 장바티스트 미셸 (지은이), 김재중  (옮긴이) |",31,"[('에레즈 에이든, 장바티스트 미셸 ', '지은이'), (', 김재중  ', '옮긴이')]","['빅', '데이터', '인문학', '진격', '서막']"
2015,2,파이프를 문 셜록(sherlock) 북엔드,,32,,"['파이프', '문', '셜록', '북엔드']"
2015,2,김대식의 빅퀘스천,김대식  (지은이) |,33,"[('김대식  ', '지은이')]","['김대식', '빅', '퀘스천']"
2015,2,"나는 고작, 서른이다",정주영  (지은이) |,34,"[('정주영  ', '지은이')]",['이다']
2015,2,파리 시크릿,조에 드 라스 카스  (지은이) |,35,"[('조에 드 라스 카스  ', '지은이')]","['파리', '시크릿']"
2015,2,월든,"헨리 데이비드 소로우 (지은이), 홍지수 (옮긴이) | 펭귄클래식코리아 (웅진) |",36,"[('헨리 데이비드 소로우 ', '지은이'), (', 홍지수 ', '옮긴이'), (' | 펭귄클래식코리아 ', '웅진')]",['월든']
2015,2,20cm 선인장,밀밭 (지은이) | 봄출판사 (봄미디어) |,37,"[('밀밭 ', '지은이'), (' | 봄출판사 ', '봄미디어')]",['선인장']
2015,2,2015 위포트 한 권으로 끝내는 SSAT,"황현빈, 위포트 연구소  (지은이) |",38,"[('황현빈, 위포트 연구소  ', '지은이')]","['위', '포트']"
2015,2,변애,하라다  (지은이) |,39,"[('하라다  ', '지은이')]","['변', '애']"
2015,2,이창근의 해고일기,이창근  (지은이) |,40,"[('이창근  ', '지은이')]","['이창근', '해고', '일기']"
2015,2,빛나거나 미치거나 1,현고운  (지은이) |,41,"[('현고운  ', '지은이')]",['빛나거나 미치거나']
2015,2,오자와 세이지 씨와 음악을 이야기하다,"무라카미 하루키, 오자와 세이지 (지은이), 권영주  (옮긴이) |",42,"[('무라카미 하루키, 오자와 세이지 ', '지은이'), (', 권영주  ', '옮긴이')]",['오자와 세이지 씨와 음악을 이야기하다']
2015,2,일빵빵 입에 달고 사는 기초영어 1 : 동사.조동사 편,서장혁  (지은이) |,43,"[('서장혁  ', '지은이')]","['일', '입', '기초', '영어', '동사', '조', '동사']"
2015,2,마법천자문 30,"올댓스토리 (지은이), 홍거북 (그림), 김창환  (감수) |",44,"[('올댓스토리 ', '지은이'), (', 홍거북 ', '그림'), (', 김창환  ', '감수')]",['마법천자문']
2015,2,음악의 기쁨 4,"롤랑 마뉘엘 (지은이), 이세진  (옮긴이) |",45,"[('롤랑 마뉘엘 ', '지은이'), (', 이세진  ', '옮긴이')]","['음악', '기쁨']"
2015,2,오만과 편견,"제인 오스틴 (지은이), 김정아 (옮긴이) | 펭귄클래식코리아 (웅진) |",46,"[('제인 오스틴 ', '지은이'), (', 김정아 ', '옮긴이'), (' | 펭귄클래식코리아 ', '웅진')]",['오만과 편견']
2015,2,아내의 식탁 1,"홍진희, 정은정  (지은이) |",47,"[('홍진희, 정은정  ', '지은이')]","['아내', '식탁']"
2015,2,말하다,김영하  (지은이) |,48,"[('김영하  ', '지은이')]",['말']
2015,2,코믹 메이플 스토리 수학도둑 44,"송도수 (글), 서정 엔터테인먼트 (그림), 여운방  (감수) |",49,"[('송도수 ', '글'), (', 서정 엔터테인먼트 ', '그림'), (', 여운방  ', '감수')]","['코믹', '메이플', '스토리', '수학도둑']"
2015,2,음악의 기쁨 3,"롤랑 마뉘엘 (지은이), 이세진  (옮긴이) |",50,"[('롤랑 마뉘엘 ', '지은이'), (', 이세진  ', '옮긴이')]","['음악', '기쁨']"
2015,3,존재의 세 가지 거짓말,"아고타 크리스토프 (지은이), 용경식  (옮긴이) |",1,"[('아고타 크리스토프 ', '지은이'), (', 용경식  ', '옮긴이')]",['존재의 세 가지 거짓말']
2015,3,풋내기들,"레이먼드 카버 (지은이), 김우열  (옮긴이) |",2,"[('레이먼드 카버 ', '지은이'), (', 김우열  ', '옮긴이')]",['풋내기']
2015,3,2015 공단기 실전동형모의고사 한국사,공단기 한국사 출제연구팀  (지은이) |,3,"[('공단기 한국사 출제연구팀  ', '지은이')]","['공단기', '실전', '동형', '모의', '고사', '한국사']"
2015,3,보카바이블 (VOCA Bible) 3.0 (교재 + 어원북 + 미니단어장),허민  (지은이) |,4,"[('허민  ', '지은이')]","['카바', '이블', '교재', '어원', '북', '미니', '단', '어장']"
2015,3,동의 해신 서의 창해,"오노 후유미 (지은이), 추지나  (옮긴이) |",5,"[('오노 후유미 ', '지은이'), (', 추지나  ', '옮긴이')]","['동의', '해신', '서', '창']"
2015,3,"고마워, 내 아이가 되어줘서","권복기, 이승욱, 조선미, 정윤경, 김영훈, 방승호, 하태욱, 이정희 (지은이), 한겨레 베이비트리  (엮은이) |",6,"[('권복기, 이승욱, 조선미, 정윤경, 김영훈, 방승호, 하태욱, 이정희 ', '지은이'), (', 한겨레 베이비트리  ', '엮은이')]",['아이']
2015,3,도쿄 구울 14,이시다 스이 (지은이) | 대원씨아이 (만화) |,7,"[('이시다 스이 ', '지은이'), (' | 대원씨아이 ', '만화')]",['도쿄 구울']
2015,3,칼 비테의 자녀교육 불변의 법칙,"칼 비테 (지은이), 베스트트랜스 (옮긴이) | MIREDU (미르에듀) |",8,"[('칼 비테 ', '지은이'), (', 베스트트랜스 ', '옮긴이'), (' | MIREDU ', '미르에듀')]","['칼', '테', '자녀', '교육', '불변', '법칙']"
2015,3,징비록,"류성룡 (지은이), 김흥식  (옮긴이) |",9,"[('류성룡 ', '지은이'), (', 김흥식  ', '옮긴이')]",['징비록']
2015,3,가면 산장 살인 사건,"히가시노 게이고 (지은이), 김난주  (옮긴이) |",10,"[('히가시노 게이고 ', '지은이'), (', 김난주  ', '옮긴이')]","['산장', '살인', '사건']"
2015,3,머나먼 여행,에런 베커  (지은이) |,11,"[('에런 베커  ', '지은이')]",['여행']
2015,3,해커스 토익 실전 1000제 리딩 1 문제집 (해설집 별매),해커스어학연구소 편집부  (엮은이) |,12,"[('해커스어학연구소 편집부  ', '엮은이')]","['해커스', '토익', '실전', '리딩', '문제집', '해설', '집', '별', '매']"
2015,3,뿌리 이야기,"김숨, 윤성희, 조경란, 전성태, 이평재, 손홍규, 한유주, 이장욱  (지은이) |",13,"[('김숨, 윤성희, 조경란, 전성태, 이평재, 손홍규, 한유주, 이장욱  ', '지은이')]","['뿌리', '이야기']"
2015,3,쿠키런 어드벤처 8 : 워싱턴 D.C,"송도수 (글), 서정은  (그림) |",14,"[('송도수 ', '글'), (', 서정은  ', '그림')]","['쿠키런', '어드벤처', '워싱턴']"
2015,3,50가지 그림자 : 심연 1,"E L 제임스 (지은이), 박은서  (옮긴이) |",15,"[('E L 제임스 ', '지은이'), (', 박은서  ', '옮긴이')]","['그림자', '심연']"
2015,3,은하수를 여행하는 히치하이커를 위한 안내서 - 합본,"더글러스 애덤스 (지은이), 김선형, 권진아  (옮긴이) |",16,"[('더글러스 애덤스 ', '지은이'), (', 김선형, 권진아  ', '옮긴이')]","['은하수를 여행하는 히치하이커를 위한 안내서', '합본']"
2015,3,"해커스 토익 스타트 리스닝 (Hackers TOEIC Start Listening) (최신경향 반영 개정판, 구토익)",David Cho  (지은이) |,17,"[('David Cho  ', '지은이')]","['해커스', '토익', '스타트', '최신', '경향', '반영', '개정판', '토익']"
2015,3,세계미래보고서 2045,"제롬 글렌, 테드 고든, 박영숙 (지은이) | 교보문고 (단행본) |",18,"[('제롬 글렌, 테드 고든, 박영숙 ', '지은이'), (' | 교보문고 ', '단행본')]","['세계', '미래', '보고서']"
2015,3,일빵빵 입에 달고 사는 기초영어 1 : 동사.조동사 편,서장혁  (지은이) |,19,"[('서장혁  ', '지은이')]","['일', '입', '기초', '영어', '동사', '조', '동사']"
2015,3,캔디 레인,이화  (지은이) |,20,"[('이화  ', '지은이')]","['캔디', '레인']"
2015,3,50가지 그림자 : 해방 1,"E L 제임스 (지은이), 박은서  (옮긴이) |",21,"[('E L 제임스 ', '지은이'), (', 박은서  ', '옮긴이')]","['그림자', '해방']"
2015,3,늦지 않았어 지금 시작해,노경원(소유흑향)  (지은이) |,22,"[('노경원', '소유흑향'), ('  ', '지은이')]",['시작']
2015,3,역사저널 그날 조선 편 2,KBS 역사저널 그날 제작팀  (지은이) |,23,"[('KBS 역사저널 그날 제작팀  ', '지은이')]","['역사저널 그날', '조선']"
2015,3,파이프를 문 셜록(sherlock) 북엔드,,24,,"['파이프', '문', '셜록', '북엔드']"
2015,3,2015 공단기 실전동형모의고사 영어,공단기 영어 출제 연구팀  (지은이) |,25,"[('공단기 영어 출제 연구팀  ', '지은이')]","['공단기', '실전', '동형', '모의', '고사', '영어']"
2015,3,웰컴 투 그림책 육아,전은주(꽃님에미)  (지은이) |,26,"[('전은주', '꽃님에미'), ('  ', '지은이')]","['웰컴', '그림책', '육아']"
2015,3,제비뽑기,"셜리 잭슨 (지은이), 김시현  (옮긴이) |",27,"[('셜리 잭슨 ', '지은이'), (', 김시현  ', '옮긴이')]",['제비뽑기']
2015,3,코스모스,"칼 세이건 (지은이), 홍승수  (옮긴이) |",28,"[('칼 세이건 ', '지은이'), (', 홍승수  ', '옮긴이')]",['코스모스']
2015,3,"21세기 자본 (반양장, 한정 보급판)","토마 피케티 (지은이), 장경덕 (옮긴이), 이강국  (감수) |",29,"[('토마 피케티 ', '지은이'), (', 장경덕 ', '옮긴이'), (', 이강국  ', '감수')]","['21세기 자본', '양장', '한정', '보급판']"
2015,3,에디톨로지 (반양장),김정운  (지은이) |,30,"[('김정운  ', '지은이')]","['에디', '톨로', '양장']"
2015,3,나는 3D다,배상민  (지은이) |,31,"[('배상민  ', '지은이')]",['3D']
2015,3,태화 외전 박스본 (외전 + 박스),박슬기 (지은이) | 디앤씨미디어(주) (D&C미디어) |,32,"[('박슬기 ', '지은이'), (' | 디앤씨미디어', '주'), (' ', 'D&C미디어')]","['태화', '외전', '박스', '본', '외전', '박스']"
2015,3,Deep Water 딥 워터 : 심연,시미즈 레이코 (지은이) | 서울미디어코믹스 (서울문화사) |,33,"[('시미즈 레이코 ', '지은이'), (' | 서울미디어코믹스 ', '서울문화사')]","['워터', '심연']"
2015,3,코믹 메이플 스토리 수학도둑 45,"송도수 (글), 서정 엔터테인먼트 (그림), 여운방  (감수) |",34,"[('송도수 ', '글'), (', 서정 엔터테인먼트 ', '그림'), (', 여운방  ', '감수')]","['코믹', '메이플', '스토리', '수학도둑']"
2015,3,머릿속 정리의 기술,"도마베치 히데토 (지은이), 김정환  (옮긴이) |",35,"[('도마베치 히데토 ', '지은이'), (', 김정환  ', '옮긴이')]","['머릿속', '정리', '기술']"
2015,3,주기자의 사법활극,주진우  (지은이) |,36,"[('주진우  ', '지은이')]","['기자', '사법', '활극']"
2015,3,소년이 온다,한강  (지은이) |,37,"[('한강  ', '지은이')]",['소년이 온다']
2015,3,책 먹는 여우,"프란치스카 비어만 (지은이), 김경연  (옮긴이) |",38,"[('프란치스카 비어만 ', '지은이'), (', 김경연  ', '옮긴이')]","['책', '여우']"
2015,3,여덟 단어,박웅현  (지은이) |,39,"[('박웅현  ', '지은이')]",['단어']
2015,3,관계 수업,"데이비드 D. 번즈 (지은이), 차익종  (옮긴이) |",40,"[('데이비드 D. 번즈 ', '지은이'), (', 차익종  ', '옮긴이')]","['관계', '수업']"
2015,3,프로야구 스카우팅 리포트 2015,"이용균, 최훈, 유효상, 최민규, 이성훈  (지은이) |",41,"[('이용균, 최훈, 유효상, 최민규, 이성훈  ', '지은이')]","['프로', '야구', '리포트']"
2015,3,해커스 토익 실전 1000제 리스닝 1 문제집 (해설집 별매),해커스어학연구소 편집부  (엮은이) |,42,"[('해커스어학연구소 편집부  ', '엮은이')]","['해커스', '토익', '실전', '문제집', '해설', '집', '별', '매']"
2015,3,임신 출산 육아 대백과 (2017~2018년 최신 개정판),삼성출판사 편집부  (엮은이) |,43,"[('삼성출판사 편집부  ', '엮은이')]","['임신', '출산', '육아', '백', '최신', '개정판']"
2015,3,이 모든 걸 처음부터 알았더라면,"칼 필레머 (지은이), 김수미  (옮긴이) |",44,"[('칼 필레머 ', '지은이'), (', 김수미  ', '옮긴이')]",['처음']
2015,3,변애,하라다  (지은이) |,45,"[('하라다  ', '지은이')]","['변', '애']"
2015,3,공허한 십자가,"히가시노 게이고 (지은이), 이선희 (옮긴이) | 자음과모음 (이룸) |",46,"[('히가시노 게이고 ', '지은이'), (', 이선희 ', '옮긴이'), (' | 자음과모음 ', '이룸')]",['십자가']
2015,3,세계 최고의 인재들은 어떻게 기본을 실천할까,"도쓰카 다카마사 (지은이), 장은주  (옮긴이) |",47,"[('도쓰카 다카마사 ', '지은이'), (', 장은주  ', '옮긴이')]","['세계', '최고', '인재', '기본', '실천']"
2015,3,설득의 심리학 3,"로버트 치알디니, 노아 골드스타인, 스티브 마틴 (지은이), 김은령, 김호  (옮긴이) |",48,"[('로버트 치알디니, 노아 골드스타인, 스티브 마틴 ', '지은이'), (', 김은령, 김호  ', '옮긴이')]","['설득', '심리학']"
2015,3,센트럴파크,"기욤 뮈소 (지은이), 양영란  (옮긴이) |",49,"[('기욤 뮈소 ', '지은이'), (', 양영란  ', '옮긴이')]",['센트럴파크']
2015,3,초등 6년이 자녀교육의 전부다,전위성  (지은이) |,50,"[('전위성  ', '지은이')]","['초등', '자녀', '교육', '전부']"
2015,4,소년이 온다,한강  (지은이) |,1,"[('한강  ', '지은이')]",['소년이 온다']
2015,4,나는 상처받지 않기로 했다,"에이미 모린 (지은이), 유혜인  (옮긴이) |",2,"[('에이미 모린 ', '지은이'), (', 유혜인  ', '옮긴이')]",['상처']
2015,4,부자의 그릇,"이즈미 마사토 (지은이), 김윤수  (옮긴이) |",3,"[('이즈미 마사토 ', '지은이'), (', 김윤수  ', '옮긴이')]",['부자']
2015,4,결혼하지 않아도 괜찮을까?,"마스다 미리 (지은이), 박정임  (옮긴이) |",4,"[('마스다 미리 ', '지은이'), (', 박정임  ', '옮긴이')]",['결혼']
2015,4,필요한 사람인가,"발타자르 그라시안, 프랑수아 드 라 로슈푸코, 장 드 라 브뤼예르 (지은이), 한상복  (엮은이) |",5,"[('발타자르 그라시안, 프랑수아 드 라 로슈푸코, 장 드 라 브뤼예르 ', '지은이'), (', 한상복  ', '엮은이')]","['필요', '사람']"
2015,4,수전 손택의 말,"수전 손택, 조너선 콧 (지은이), 김선형  (옮긴이) |",6,"[('수전 손택, 조너선 콧 ', '지은이'), (', 김선형  ', '옮긴이')]","['수전 손택', '말']"
2015,4,하기 힘든 말,"마스다 미리 (지은이), 이영미  (옮긴이) |",7,"[('마스다 미리 ', '지은이'), (', 이영미  ', '옮긴이')]",['말']
2015,4,팽목항에서 불어오는 바람,"인문학협동조합, 노명우, 권명아, 이광호, 이현정, 진태원, 김동춘, 천정환, 강부원, 권창규, 허경, 정원옥, 오영진, 윤여일  (지은이) |",8,"[('인문학협동조합, 노명우, 권명아, 이광호, 이현정, 진태원, 김동춘, 천정환, 강부원, 권창규, 허경, 정원옥, 오영진, 윤여일  ', '지은이')]","['팽', '목', '항', '바람']"
2015,4,역사와 책임,한홍구  (지은이) |,9,"[('한홍구  ', '지은이')]","['역사', '책임']"
2015,4,마음의 미래,"미치오 가쿠 (지은이), 박병철  (옮긴이) |",10,"[('미치오 가쿠 ', '지은이'), (', 박병철  ', '옮긴이')]","['마음', '미래']"
2015,4,아자젤,"아이작 아시모프 (지은이), 최용준  (옮긴이) |",11,"[('아이작 아시모프 ', '지은이'), (', 최용준  ', '옮긴이')]",['아자젤']
2015,4,천사들은 우리 옆집에 산다,"정혜신, 진은영  (지은이) |",12,"[('정혜신, 진은영  ', '지은이')]","['천사', '옆집', '산다']"
2015,4,웰컴 투 그림책 육아,전은주(꽃님에미)  (지은이) |,13,"[('전은주', '꽃님에미'), ('  ', '지은이')]","['웰컴', '그림책', '육아']"
2015,4,13층 나무 집,"앤디 그리피스 (지은이), 테리 덴톤 (그림), 신수진  (옮긴이) |",14,"[('앤디 그리피스 ', '지은이'), (', 테리 덴톤 ', '그림'), (', 신수진  ', '옮긴이')]","['13층', '나무', '집']"
2015,4,신비의 숲,조해너 배스포드  (지은이) |,15,"[('조해너 배스포드  ', '지은이')]","['신비', '숲']"
2015,4,"고마워, 내 아이가 되어줘서","권복기, 이승욱, 조선미, 정윤경, 김영훈, 방승호, 하태욱, 이정희 (지은이), 한겨레 베이비트리  (엮은이) |",16,"[('권복기, 이승욱, 조선미, 정윤경, 김영훈, 방승호, 하태욱, 이정희 ', '지은이'), (', 한겨레 베이비트리  ', '엮은이')]",['아이']
2015,4,일빵빵 스토리가 있는 영어회화 1,서장혁  (지은이) |,17,"[('서장혁  ', '지은이')]","['일', '스토리', '영어', '회화']"
2015,4,416 세월호 민변의 기록,민주사회를 위한 변호사모임  (지은이) |,18,"[('민주사회를 위한 변호사모임  ', '지은이')]","['세월호', '민변', '기록']"
2015,4,진중권이 만난 예술가의 비밀,진중권  (지은이) |,19,"[('진중권  ', '지은이')]","['진중권', '예술가', '비밀']"
2015,4,2015 공단기 실전동형모의고사 한국사,공단기 한국사 출제연구팀  (지은이) |,20,"[('공단기 한국사 출제연구팀  ', '지은이')]","['공단기', '실전', '동형', '모의', '고사', '한국사']"
2015,4,버티는 삶에 관하여 (2017 리커버 한정판 나무 에디션),허지웅  (지은이) |,21,"[('허지웅  ', '지은이')]","['삶', '리커버', '한정판', '나무', '에디션']"
2015,4,레프트오버,"톰 페로타 (지은이), 전행선  (옮긴이) |",22,"[('톰 페로타 ', '지은이'), (', 전행선  ', '옮긴이')]",['레프트오버']
2015,4,"잠수네 초등 1, 2학년 공부법",이신애  (지은이) |,23,"[('이신애  ', '지은이')]","['잠수', '초등', '학년', '공부', '법']"
2015,4,두근두근 걱정 대장,"우미옥 (지은이), 노인경  (그림) |",24,"[('우미옥 ', '지은이'), (', 노인경  ', '그림')]","['두근두근', '걱정', '대장']"
2015,4,2015 선재 국어 (전4권 + 별책부록),이선재  (지은이) |,25,"[('이선재  ', '지은이')]","['선재', '국어', '전', '별', '책', '부록']"
2015,4,존재의 세 가지 거짓말,"아고타 크리스토프 (지은이), 용경식  (옮긴이) |",26,"[('아고타 크리스토프 ', '지은이'), (', 용경식  ', '옮긴이')]",['존재의 세 가지 거짓말']
2015,4,여덟 단어,박웅현  (지은이) |,27,"[('박웅현  ', '지은이')]",['단어']
2015,4,해커스 토익 Reading (Hackers TOEIC Reading) (최신경향 반영 전면개정판),David Cho  (지은이) |,28,"[('David Cho  ', '지은이')]","['해커스', '토익', '최신', '경향', '반영', '전면', '개정판']"
2015,4,2015 공단기 실전동형모의고사 영어,공단기 영어 출제 연구팀  (지은이) |,29,"[('공단기 영어 출제 연구팀  ', '지은이')]","['공단기', '실전', '동형', '모의', '고사', '영어']"
2015,4,찌라시의 중국이야기,송명훈 (찌라시)  (지은이) |,30,"[('송명훈 ', '찌라시'), ('  ', '지은이')]","['찌라시', '중국', '이야기']"
2015,4,그레이의 50가지 그림자 1,"E. L. 제임스 (지은이), 박은서  (옮긴이) |",31,"[('E. L. 제임스 ', '지은이'), (', 박은서  ', '옮긴이')]",['그레이의 50가지 그림자']
2015,4,인테리어 원 북,윤소연  (지은이) |,32,"[('윤소연  ', '지은이')]","['인테리어', '북']"
